File Name,Old Key,Translation
ru.kdd3.txt,spT20,"Ваш результат останется на сервере две недели, если только вы не подписчик CaravelNet: в таком случае он останется там навсегда."
ru.kdd3.txt,spT21,Теперь вы можете выйти из комнаты обучения.
ru.kdd3.txt,achName0,Работает Как Часы
ru.kdd3.txt,achName1,Чешет Как Рабы
ru.kdd3.txt,achName2,Руки Крюки
ru.kdd3.txt,achName3,В Наручниках
ru.kdd3.txt,achName4,Приклеенный Меч
ru.kdd3.txt,achName5,Навеки Одинокий
ru.kdd3.txt,achName6,Ловкач
ru.kdd3.txt,achName7,Техник Смолы
ru.kdd3.txt,achName8,Змеиный Король
ru.kdd3.txt,achName9,Один Среди Шипения
ru.kdd3.txt,achName10,Тихий Охотник
ru.kdd3.txt,achName11,Ниндзя
ru.kdd3.txt,achName12,Матереубийство
ru.kdd3.txt,achName13,Начинающий Исследователь
ru.kdd3.txt,achName14,Неопытный Охотник
ru.kdd3.txt,achName15,Зачиститель По Контракту
ru.kdd3.txt,achName16,Я Профессионал!
ru.kdd3.txt,achName17,Завоеватель
ru.kdd3.txt,achName18,Мастер
ru.kdd3.txt,achName19,Обжаренные Тараканы
ru.kdd3.txt,achName20,Матки по-Королевски
ru.kdd3.txt,achName21,Горящие Яйца
ru.kdd3.txt,achName22,Горчица Из Дурных Глаз
ru.kdd3.txt,achName23,Филе Тенекрыла
ru.kdd3.txt,achName24,Пельмени Со Змием
ru.kdd3.txt,achName25,Камертон
ru.kdd3.txt,achName26,Зелёное Вниз
ru.kdd3.txt,achName27,Совладай С Толпой
ru.kdd3.txt,achName28,Раниматор
ru.kdd3.txt,achName29,Мастер Времени
ru.kdd3.txt,achName30,Хранитель Пустоты
ru.kdd3.txt,achName31,За Тридевять Земель
ru.kdd3.txt,achDesc0,"Зачисти Уровень Девять 4С 3В, наступая на каждый отмеченный участок не больше одного раза"
ru.kdd3.txt,achDesc1,"Зачисти Уровень Девять 3С 3В, наступая на каждый отмеченный участок не больше одного раза"
ru.kdd3.txt,achDesc2,"Зачисти Уровень Десять 1С 1В, не поворачивая меч"
ru.kdd3.txt,achDesc3,"Зачисти Уровень Десять 1В, не поворачивая меч"
ru.kdd3.txt,achDesc4,"Зачисти Уровень Десять 1Ю 1З, не поворачивая меч"
ru.kdd3.txt,achDesc5,"Зачисти Уровень Десять 1Ю, не используя эликсир двойника"
ru.kdd3.txt,achDesc6,"Зачисти Уровень Одиннадцать 1Ю 2В менее, чем за 150 ходов"
ru.kdd3.txt,achDesc7,Полностью очисти любую комнату Одиннадцатого Уровня от смолы
ru.kdd3.txt,achDesc8,"Пройди Двенадцатый Уровень 1Ю 2В, не двигаясь по диагонали"
ru.kdd3.txt,achDesc9,"Пройди Двенадцатый Уровень 2Ю 1В, не используя эликсир двойника"
ru.kdd3.txt,achDesc10,Разбуди ровно один глаз в комнате Двенадцатый Уровень 1Ю
ru.kdd3.txt,achDesc11,"Очисти комнату с дурными глазами, не разбудив ни одного из них"
ru.kdd3.txt,achDesc12,"Убей тараканью матку, пока её яйца растут"
ru.kdd3.txt,achDesc13,Очисти девятый Уровень
ru.kdd3.txt,achDesc14,Очисти десятый Уровень
ru.kdd3.txt,achDesc15,Очисти одиннадцатый Уровень
ru.kdd3.txt,achDesc16,Очисти двенадцатый Уровень
ru.kdd3.txt,achDesc17,Завоюй крепость
ru.kdd3.txt,achDesc18,Пройди зону мастеров
ru.kdd3.txt,achDesc19,Убей 35 тараканов
ru.kdd3.txt,achDesc20,Убей 20 тараканьих маток
ru.kdd3.txt,achDesc21,Разбей 15 тараканьих яиц
ru.kdd3.txt,achDesc22,Убей 15 дурных глаз
ru.kdd3.txt,achDesc23,Убей 5 тенекрылов
ru.kdd3.txt,achDesc24,Убей 10 змиев
ru.kdd3.txt,achDesc25,Бей сферу три хода подряд
ru.kdd3.txt,achDesc26,Открой зелёные ворота 10 раз
ru.kdd3.txt,achDesc27,Убей в сумме 2500 монстров
ru.kdd3.txt,achDesc28,Умри в сумме 100 раз
ru.kdd3.txt,achDesc29,Отмени ход в сумме 450 раз
ru.kdd3.txt,achDesc30,Урони в сумме 200 люков
ru.kdd3.txt,achDesc31,Пройди в сумме 8000 ходов
ru.kdd3.txt,outro,"Если бы у Битро была с собой карта Подземелий Дугана, он знал бы что то что ждёт его на тринадцатом уровне может победить самого сильного воина. Но по крайней мере там не будет никакой смолы и змиев тоже не будет...

<font size=""32"" color=""#FFFF00"">Поздравляем!</font>

Вы завершили третий эпизод Смертельных Комнат Смерти, Подземелья Короля Дугана (Флэш-версия). Мы очень надеемся, что вам понравилось.
Теперь, когда вы спустились по последним ступеням в этом эпизоде, вы можете попробовать Завоевать игру, а потом пройти Зону Мастеров! Для этого вы должны найти все секретные комнаты. Количество секретных комнат, оставшихся на каждом уровне, теперь будет показано в меню Загрузки Игры.
Когда вы пройдёте все секретные комнаты, специальная Зона Мастеров откроется для вас. Сможете ли вы найти вход в неё?
Вы можете также продолжить играть в следующий эпизод серии DROD:KDDL.

Но перед тем, как мы оставим вас купаться в лучах вашей славы, мы хотим поблагодарить несколько людей, которые сделали возможной эту игру:
	
	<font size=""26"" color=""#FFFF00"">Erik Hermansen</font> - Создатель, отец и изобретатель игры DROD. Без него сама идея игры никогда не увидела бы свет.

<font size=""26"" color=""#FFFF00"">Mike Rimer</font> - Он программировал DROD: JtRH and DROD: TCB практически собственноручно. Благодаря его отличной кодовой базе делать Flash DROD было сплошное удовольствие.

<font size=""26"" color=""#FFFF00"">Matt Schikore</font> - Повелитель форума Caravel и главный программист CaravelNet. С его помощью стала возможной таблица рекордов игроков, а также много других функций!


<font size=""23"" color=""#FFFF00"">Программирование, Разработка</font> - %%

<font size=""23"" color=""#FFFF00"">Графика и Музыка</font> - %%

<font size=""23"" color=""#FFFF00"">Серверные разработки</font> - %%

<font size=""23"" color=""#FFFF00"">Архитекторы Крепости</font> - %%

<font size=""23"" color=""#FFFF00"">Главные Тестеры</font> - %%

<font size=""23"" color=""#FFFF00"">Тестеры</font> - %%

<font size=""23"" color=""#FFFF00"">Переводы</font> - %%

<font size=""23"" color=""#FFFF00"">Голосовое Озвучивание</font> - %%

<font size=""23"" color=""#FFFF00"">Оригинальный Код, Идея и Уровни</font> - %%


Увидимся в следующий раз!

<font size=""18"" color=""#AAAAAA"">-Maurycy</font>"
ru.kdd3.txt,complNextGame,"Играйте в следующие уровни игры, KDD Lite 4. Игра откроется в новом окне. Это окно можно закрыть. Ваш прогресс был сохранён."
ru.kdd4.txt,Thirteenth Level,Thirteenth Level
ru.kdd4.txt,Fourteenth Level,Fourteenth Level
ru.kdd4.txt,Fifteenth Level,Fifteenth Level
ru.kdd4.txt,Sixteenth Level,Sixteenth Level
ru.kdd4.txt,Mastery Level,Зона Мастера
ru.kdd4.txt,Original 13th Level,Original 13th Level
ru.kdd4.txt,Tutorial Level,Tutorial Level
ru.kdd4.txt,entrTut,"Битро Бадкин, профессиональный зачиститель подземелий пятого поколения, был нанят Королём Дуганом, чтобы очистить многоэтажные королевские темницы от огромного скопища монстров.
Битро заплатят за каждую комнату, и как профессионал, по контракту он обязуется очистить все комнаты в подземелье, перед тем как получить оплату.
Единственное оружие, нужное Битро для работы - это его Очень Большой Меч, разящий почти любого монстра с одного удара."
ru.kdd4.txt,entr13,"""I probably ought to have skipped past this level, but a contract is a contract.  Where'd I put those bread crumbs?"" -Beethro"
ru.kdd4.txt,entr14,"On this level, you'll finally meet some folks with a healthy respect for your blade."
ru.kdd4.txt,entr15,"This level is like the time you mowed the lawn and had exactly the amount of gas needed to finish, but then you screwed up, and had to go buy some more gas.  And there was a big serpent at the gas station, and you wanted to go in to pay the attendant, but the front door was locked, so you drank a mimic potion to get in, and then the roaches...

Well, I guess the metaphor breaks down."
ru.kdd4.txt,entr16,These roaches need an authority figure to guide them.  Someone with charisma and character.  Someone like you!
ru.kdd4.txt,entrMaster,"Beethro descended the stairs only to find himself in an uncharted corridor...

He won't get paid for clean-up here, but his professional honor urges him onward."
ru.kdd4.txt,entrMasterBack,Beethro came back to finish the proper smiting business he was hired to do.
ru.kdd4.txt,entrOriginal13Enter,"Beethro descended into the mystical set of deadly, pointless corridors."
ru.kdd4.txt,entrOriginal13Success,"Proud of his achievement, but a whole lot less sane, Beethro emerged from the infamous 13th level of King Dugan's Dungeon."
ru.kdd4.txt,entrOriginal13Escape,"Beethro ran away from the challenge like a little, scrawny kitten."
ru.kdd4.txt,achName0,One-directional Forest
ru.kdd4.txt,achName1,Stoic Snakes
ru.kdd4.txt,achName2,Tar Stayer
ru.kdd4.txt,achName36,Eyedoors
ru.kdd4.txt,achName3,Goblin Beater
ru.kdd4.txt,achName4,Goblin Crusher
ru.kdd4.txt,achName5,Goblin Destroyer
ru.kdd4.txt,achName6,Step Aside!
ru.kdd4.txt,achName7,Green Mommy
ru.kdd4.txt,achName8,Goblin Killer
ru.kdd4.txt,achName34,Extreme Sacrifice
ru.kdd4.txt,achName35,Strict Policies
ru.kdd4.txt,achName32,Calm Assassin
ru.kdd4.txt,achName33,Step Ahead
ru.kdd4.txt,achName39,Crossing Spiders
ru.kdd4.txt,achName9,Growing!
ru.kdd4.txt,achName37,Master of Eyeion
ru.kdd4.txt,achName38,Hunter Games
ru.kdd4.txt,achName10,The Explorer
ru.kdd4.txt,achName11,Goblin Fricassee
ru.kdd4.txt,achName12,Матереубийство
ru.kdd4.txt,achName13,Начинающий Исследователь
ru.kdd4.txt,achName14,Неопытный Охотник
ru.kdd4.txt,achName15,Зачиститель По Контракту
ru.kdd4.txt,achName16,Я Профессионал!
ru.kdd4.txt,achName17,Завоеватель
ru.kdd4.txt,achName18,Мастер
ru.kdd4.txt,achName19,Flamed Roaches
ru.kdd4.txt,achName20,Baked Queens
ru.kdd4.txt,achName21,Raw Eggs
ru.kdd4.txt,achName22,Evil Eye a la Mode
ru.kdd4.txt,achName23,Wraithwing Kebabs
ru.kdd4.txt,achName24,Serpent Sushi
ru.kdd4.txt,achName25,Tuning Fork
ru.kdd4.txt,achName26,Lowering Green
ru.kdd4.txt,achName27,Peace Maker
ru.kdd4.txt,achName28,Phoenix
ru.kdd4.txt,achName29,Master of Time
ru.kdd4.txt,achName30,Floor Cleaner
ru.kdd4.txt,achName31,To Infinity and Beyond
ru.kdd4.txt,achDesc0,13th Level 2S1W: Clear the room without turning your sword
ru.kdd4.txt,achDesc1,13th Level 1S: Clear the room without turning your sword
ru.kdd4.txt,achDesc2,13th Level 1S1E: Clear the room without turning your sword
ru.kdd4.txt,achDesc36,13th Level 1S2W: Clear the room without turning your sword
ru.kdd4.txt,achDesc3,14th Level 1S: Clear the room constantly facing NW
ru.kdd4.txt,achDesc4,14th Level 2S: Clear the room constantly facing E
ru.kdd4.txt,achDesc5,14th Level 1N: Clear the room constantly facing S
ru.kdd4.txt,achDesc6,14th Level 2E: Clear the room without stepping on the trapdoor
ru.kdd4.txt,achDesc7,14th Level 2N: Clear the room without letting the tar mother spawn
ru.kdd4.txt,achDesc8,14th Level 1N3E: Clear the room without turning your sword
ru.kdd4.txt,achDesc34,14th Level 1N1E: Kill goblin as the last monster
ru.kdd4.txt,achDesc35,14th Level 2N2E: Clear the room without letting the goblin stand on gray road
ru.kdd4.txt,achDesc32,15th Level Entrance: Clear the room without turning your sword
ru.kdd4.txt,achDesc33,15th Level Entrance: Drop all trapdoors before clearing the room
ru.kdd4.txt,achDesc39,"15th Level 1N: After hitting the orb, kill all spiders while moving only diagonally"
ru.kdd4.txt,achDesc9,16th Level 1S1E: Clear the room without letting the tar mother spawn
ru.kdd4.txt,achDesc37,Mastery Level 2N: Clear the room without eyes waking or eggs being laid
ru.kdd4.txt,achDesc38,Mastery Level 1N1E: Kill the wraithwing without dropping all trapdoors
ru.kdd4.txt,achDesc10,Visit each room in the original 13th level (%% / 56)
ru.kdd4.txt,achDesc11,Kill 40 goblins
ru.kdd4.txt,achDesc13,Clear Thirteenth Level
ru.kdd4.txt,achDesc14,Clear Fourteenth Level
ru.kdd4.txt,achDesc15,Clear Fifteenth Level
ru.kdd4.txt,achDesc16,Clear Sixteenth Level
ru.kdd4.txt,achDesc12,"Убей тараканью матку, пока её яйца растут"
ru.kdd4.txt,achDesc17,Завоюй крепость
ru.kdd4.txt,achDesc18,Пройди зону мастеров
ru.kdd4.txt,achDesc19,Убей 100 тараканов
ru.kdd4.txt,achDesc20,Убей 25 тараканьих маток
ru.kdd4.txt,achDesc21,Разбей 10 тараканьих яиц
ru.kdd4.txt,achDesc22,Убей 80 дурных глаз
ru.kdd4.txt,achDesc23,Убей 40 тенекрылов
ru.kdd4.txt,achDesc24,Убей 25 змиев
ru.kdd4.txt,achDesc25,Бей сферу три хода подряд
ru.kdd4.txt,achDesc26,Открой зелёные ворота 20 раз
ru.kdd4.txt,achDesc27,Убей в сумме 3000 монстров
ru.kdd4.txt,achDesc28,Умри в сумме 80 раз
ru.kdd4.txt,achDesc29,Отмени ход в сумме 500 раз
ru.kdd4.txt,achDesc30,Урони в сумме 500 люков
ru.kdd4.txt,achDesc31,Пройди в сумме 10000 ходов
ru.kdd4.txt,sc_13_entr_1,Shortcut to the exit
ru.kdd4.txt,sc_13_entr_2,A true Smitemaster will not read the scroll above without conquering the level first.
ru.kdd4.txt,sc_13_entr_3,"Stones lay before sand, before them lay slabs which are preceded by grass which grows on tile, on dirt built.
-Unknown Poet"
ru.kdd4.txt,sc_13_2S2W_3,Shortcut to the entrance
ru.kdd4.txt,sc_14_1N3E,This fellow in the other room is not so clever.  He always falls for the same old trick.
ru.kdd4.txt,sc_mast_entr_1,The Original 13th Level
ru.kdd4.txt,sc_mast_entr_2,Some new puzzles.
ru.kdd4.txt,sc_mast_entr_3,Harder versions of existing rooms.
ru.kdd4.txt,sc_mast_1W,There is but naught here.
ru.kdd4.txt,sc_o13_orb,This orb served a purpose in the original level.
ru.kdd4.txt,sc_o13_orbs,These orbs served a purpose in the original level.
ru.kdd4.txt,sc_o13_orb2,"This orb was not here originally, and the whole yellow gate was in one room."
ru.kdd4.txt,sc_o13_orbs_gates,There was an orb in the original room and the gates served a purpose.
ru.kdd4.txt,sc_o13_broken_wall,There was a regular wall in the original level making the following area impossible to reach.
ru.kdd4.txt,sc_o13_edge,There was no room edge here originally.
ru.kdd4.txt,sc_o13_roach,"In the original 13th level, the roach above was in the same room and this corridor was a little bit different."
ru.kdd4.txt,scM1s1,"Now that's some achievement!"
ru.kdd4.txt,scM1s2,How was the game? Did you manage to get all of the achievements?
ru.kdd4.txt,scM1s3,"Feel free to visit CaravelGames.com to play more episodes of KDDL, or to download any of the full DROD games for Windows, MacOS, or Linux."
ru.kdd4.txt,scM1s4,Rock on!
ru.kdd4.txt,scM1s5,Here is a small reward! Kill all the eyes and goblins without stepping on the grass.
ru.kdd4.txt,scM1s6,Roach queens will be killed once you step on the checkpoint in the far-right corner.
ru.kdd4.txt,scM1s7,Fabulous!
ru.kdd4.txt,sp_14_1E,Ahh...nothing satisfies like the sweet sight of no tar at all!
ru.kdd4.txt,sp_14_2N2E_1,Bah...looks like I need to keep this goblin alive long enough to remove that serpent up there for me.
ru.kdd4.txt,sp_14_2N2E_2,"No helpings from me!  You cuts me up, I know it--don't matter now or later."
ru.kdd4.txt,sp_14_2N2E_3,"Don't act all brave.  Because I know goblins aren't brave."
ru.kdd4.txt,sp_14_2N2E_4,"No, No, No!  Keeps pointy thing away!"
ru.kdd4.txt,sp_14_2N2E_5,"You're thinking you'll sneak behind when I'm not looking.  Yeah."
ru.kdd4.txt,sp_14_2N2E_6,Mercy!
ru.kdd4.txt,sp_14_2N2E_7,"Look, you'd do the same in my place!"
ru.kdd4.txt,sp_14_2N2E_8,"That's nasty business. Hope I don't have to do that again!"
ru.kdd4.txt,sp_14_2N2E_9,"Rest there a bit while I open the passage, goblin."
ru.kdd4.txt,sp_14_2N2E_10,"(I probably didn't need to lock him up there...but better safe than sorry!)"
ru.kdd4.txt,sp_14_1N1E,Look at that...not a single wall destroyed!
ru.kdd4.txt,sp_15_1S2W,"Hoo boy, no simple plow here.  Let's plan the footwork ahead before I get moving."
ru.kdd4.txt,sp_16_2S1E_1,Brilliant!  Sometimes I even impress myself.
ru.kdd4.txt,sp_16_2S1E_2,Ha!  All clear!
ru.kdd4.txt,sp_16_2S1E_3,Now to get out of here...
ru.kdd4.txt,sp_16_2S1E_4,Hmm...which way did I come in again?
ru.kdd4.txt,sp_16_2S1E_5,"Ah, it doesn't matter."
ru.kdd4.txt,spM1s,You have failed...
ru.kdd4.txt,sp_o13_1,"Here, roachie, roachie..."
ru.kdd4.txt,sp_o13_2,"Greb! One measly little roachie I've gotta squish."
ru.kdd4.txt,sp_tut_entr_1,Welcome to DROD.
ru.kdd4.txt,sp_tut_entr_2,"If this is your first time playing a game in the series, please continue east."
ru.kdd4.txt,sp_tut_entr_3,"There you'll find a couple of easier puzzles to get yourself introduced to the concept."
ru.kdd4.txt,sp_tut_entr_4,"Take the stairs if you're familiar with the game."
ru.kdd4.txt,sp_tut_entr_5,Use numerical keyboard or keys 789 uio jkl to move around.
ru.kdd4.txt,sp_tut_entr_6,Keys can be changed from the options menu which you can access by hitting `escape`.
ru.kdd4.txt,sp_tut_1E_1,Orbs affect yellow doors. Hit it with your sword to activate it.
ru.kdd4.txt,sp_tut_1E_2,Click an orb with your mouse to see which doors it affects.
ru.kdd4.txt,sp_tut_1E_3,Rotate your sword using keys `Q` and `W`.
ru.kdd4.txt,sp_tut_1E_4,Hit the roach with your sword to kill it.
ru.kdd4.txt,sp_tut_1E_5,Hit the orb and wait for a couple of turns to see how monsters behave when diagonally approaching a corner.
ru.kdd4.txt,sp_tut_1E_6,Wait for it...
ru.kdd4.txt,sp_tut_1E_7,"As you can see, when approaching a corner diagonally, monsters prefer vertical movement."
ru.kdd4.txt,sp_tut_1E_8,Kill the roaches to drop the green door and follow East.
ru.kdd4.txt,sp_tut_2E_1,"You'll learn the backswipe here. After hitting the orb, there is only one way to kill the roaches - move directly North West or South West."
ru.kdd4.txt,sp_tut_2E_2,"You might want to repeat it a couple of times to help you remember it, as it is a very important technique."
ru.kdd4.txt,sp_tut_2E_3,You can move diagonally even through very narrow passages.
ru.kdd4.txt,sp_tut_2E_4,Broken and secret walls can be destroyed with your sword.
ru.kdd4.txt,sp_tut_2E_5,Arrows block movement of all entities against the direction they face
ru.kdd4.txt,sp_tut_2E_6,Step on the checkpoint to restore here if you die.
ru.kdd4.txt,sp_tut_2E_7,Roach queens lay eggs every 30 turns. Use the spawn timer on the left side of the game screen to know when the next spawn will happen.
ru.kdd4.txt,sp_tut_3E_1,"Evil Eyes remain dormant unless you stop in their line of sight - once awakened, they'll attack you like roaches."
ru.kdd4.txt,sp_tut_3E_2,Serpents cannot be damaged by your sword. The only way to kill them is to place them in a dead end.
ru.kdd4.txt,sp_tut_3E_3,Use the broken walls to forge a dead end for the serpents.
ru.kdd4.txt,sp_tut_3E_4,You can use backspace to undo a move.
ru.kdd4.txt,sp_tut_3E_5,"Serpents, unlike other monsters, cannot move diagonally."
ru.kdd4.txt,sp_tut_3E_6,At any given moment they have a movement preference which changes every five turns.
ru.kdd4.txt,sp_tut_3E_7,You can see their current movement preference under the spawn timer.
ru.kdd4.txt,sp_tut_4E_1,"When you step off a trapdoor, it will fall down, leaving a pit behind."
ru.kdd4.txt,sp_tut_4E_2,"To open the red gate, you will need to drop all the trapdoors."
ru.kdd4.txt,sp_tut_4E_3,Remember that you can use the pits left behind by dropped trapdoors to shield yourself against roaches.
ru.kdd4.txt,sp_tut_5E_1,Tar is a very peculiar substance. It can only be damaged on flat edges.
ru.kdd4.txt,sp_tut_5E_2,You do not need to clear all of it to conquer a room.
ru.kdd4.txt,sp_tut_6E_1,"Tar mothers are fearsome enemies. Despite staying in one place, hidden in tar, they make tar grow every 30 turns."
ru.kdd4.txt,sp_tut_6E_2,"The black door won't open until you clear all the tar from a room."
ru.kdd4.txt,sp_tut_7E_1,Drinking this potion will allow you to place a mimic.
ru.kdd4.txt,sp_tut_7E_2,Mimics will repeat all your moves and can drop trapdoors just like Beethro.
ru.kdd4.txt,sp_tut_8E_1,"When you drink the invisibility potion, monsters won't move unless they are in the smell range."
ru.kdd4.txt,sp_tut_8E_2,"Don't let the roach queen escape onto the arrows or you won't be able to kill her."
ru.kdd4.txt,sp_tut_8E_3,"You did well, congratulations!"
ru.kdd4.txt,sp_tut_8E_4,It seems you have failed.
ru.kdd4.txt,sp_tut_8E_5,"You can use ""R"" to restart the room or wait to hear some hints."
ru.kdd4.txt,sp_tut_8E_6,...
ru.kdd4.txt,sp_tut_8E_7,There are three different ways to solve this room.
ru.kdd4.txt,sp_tut_8E_8,"The fastest one requires you trap the queen on arrows near the green door in such a way, that you can kill it by stepping on or next to the diagonal arrow."
ru.kdd4.txt,sp_tut_8E_9,"The other one, nearly as quick the previous can be achieved by walking horizontally towards the queen so that the green door blocks it."
ru.kdd4.txt,sp_tut_8E_10,The last one requires full circle around the room and trapping the queen in the room entrance corridor.
ru.kdd4.txt,sp_tut_8E_11,"If you still can't do this, wait a couple of turns for the emergency mimic potion to open."
ru.kdd4.txt,sp_tut_9E,Good luck!
ru.kdd4.txt,sc_tut_emergency_potion,"Emergency mimic potion, use if room is too difficult."
ru.kdd4.txt,sc_tut_tricky,This tricky room is not required
